,xyz_vaccine,seasonal_vaccine
2082,1.1990751630711646e-13,2.521381669767683e-13
2083,3.2172253965160856e-14,2.2282720603012722e-13
2084,5.560592858499452e-20,4.531786732748995e-19
2085,4.834418666882962e-13,8.580631620198889e-13
2086,7.461155470109733e-19,2.050060489886151e-18
2087,7.160124778877035e-15,2.8972141919551695e-14
2088,1.493603336176088e-14,6.376564555979808e-15
2089,5.970085194039567e-18,1.8614645780080283e-17
2090,4.5717160044353365e-17,2.5619837873214265e-16
2091,1.299942544459474e-15,5.714512384339102e-16
2092,6.0670164516744215e-15,2.597912134588916e-14
2093,1.2050181085673153e-18,2.753310841833386e-18
2094,3.634218401691542e-14,9.676541929648611e-14
2095,4.834835640773206e-15,1.7800970639656034e-15
2096,1.2407033915090657e-14,8.317384904054008e-15
2097,1.1353058185198059e-14,3.332997546356635e-14
2098,6.245220310801972e-14,4.921450780984917e-14
2099,3.4270094416202672e-15,7.970935187894016e-15
2100,2.0483379189813098e-16,4.414940921742125e-16
2101,2.7329025282449284e-18,7.61401068730236e-18
2102,1.5116278761472633e-13,1.507583797578962e-13
2103,1.6723718183872779e-15,1.3815312741453471e-14
2104,2.318134995189618e-16,8.840530832531616e-17
2105,9.090669138533234e-16,4.3255469834563175e-15
2106,4.4624699488484604e-15,2.8828934367956355e-14
2107,3.739521161930956e-16,1.0957391397018667e-15
2108,1.6915422081845937e-14,1.8292580546410324e-14
2109,9.275155529297079e-16,1.106303054744257e-15
2110,2.5526586321342005e-17,4.70721488608506e-17
2111,4.357588912964958e-22,1.1927216164028942e-21
2112,2.575447082702686e-22,1.609653384622319e-22
2113,3.788190502027191e-18,7.063046575089167e-18
2114,2.5405130086156195e-16,3.9349283391150003e-16
2115,7.0726928597954e-18,2.0919078346289057e-17
2116,1.059153320197263e-15,1.6440454199954765e-15
2117,5.576625931898228e-19,1.3923948590927897e-18
2118,1.79403796584824e-13,5.468217381268583e-13
2119,7.396665767354302e-14,1.9848079302946604e-13
2120,3.053905010648155e-16,6.081498352954618e-16
2121,3.4991073284016135e-14,1.1429034726979654e-13
2122,9.903338609912161e-16,4.0823682868013446e-15
2123,1.3497088500457e-18,3.438144834896188e-18
2124,4.056404669155397e-14,6.726628861429093e-14
2125,1.1635044310162217e-15,5.73921590762277e-15
2126,4.186697600303886e-14,7.723568266389845e-15
2127,4.239618680859708e-22,5.5883297260568145e-22
2128,1.3823590691785162e-14,2.0530940901247328e-14
2129,9.058043695355181e-19,8.942199275621728e-19
2130,2.0804519795859904e-19,3.9863772398175496e-19
2131,9.890406222795955e-17,1.7327334899762057e-16
2132,1.8600255573047767e-18,6.472252054664851e-18
2133,9.298127169616106e-15,4.350033814474814e-15
2134,3.650453681975602e-21,1.5007281285638442e-21
2135,5.138662963859816e-13,2.7846042661712477e-13
2136,2.707579691517106e-13,9.069351310080829e-13
2137,1.7080916597934573e-14,1.427039880065129e-14
2138,1.0563479232434754e-14,3.453244868030517e-14
2139,9.700951167025934e-16,1.5670807461123715e-15
2140,2.2983702037644215e-16,1.1147373132952585e-15
2141,1.2793150972360261e-14,7.971421888022055e-15
2142,1.9518676999427363e-14,4.010202893503092e-14
2143,2.3204142569965306e-15,1.675940857020964e-14
2144,2.2615062262253215e-13,3.6839615540664486e-14
2145,2.2506615739626173e-20,9.001906498621296e-20
2146,1.835840450071558e-13,4.724443934099332e-13
2147,3.8440322021012553e-16,1.3190977154208063e-15
2148,6.836953229525559e-13,3.0023053282183692e-12
2149,1.0693204893604669e-14,8.21582591640647e-15
2150,2.307039468842598e-19,1.5842600050891527e-19
2151,9.082599417105465e-18,6.166705746474789e-17
2152,4.93475209308265e-18,1.762647871862874e-17
2153,1.9819631269326746e-23,1.2134649636919548e-22
2154,1.6919008375647183e-14,1.5523240495050447e-14
2155,6.650667242015904e-18,3.1810242005777633e-18
2156,4.4544338778836686e-14,4.7878606372018566e-14
2157,3.491487314388716e-19,1.66969417997842e-18
2158,1.1337358622672987e-18,2.681379134659666e-17
2159,2.0578697072451817e-16,3.503078846912046e-16
2160,4.092727464422361e-17,2.3099866571621944e-16
2161,1.0890087109155117e-16,3.1735541230251334e-16
2162,1.543232773601602e-16,6.233467533284328e-17
2163,1.0958617019799676e-15,2.9408077372138176e-15
2164,3.614099227189149e-15,9.02051246024373e-15
2165,9.89154481841764e-17,9.928360682016472e-17
2166,1.748320444497224e-20,5.262589393073345e-20
2167,2.4665660085951358e-16,1.7477093464642517e-15
2168,6.376196723996866e-16,2.972205752566502e-15
2169,4.354980498303012e-20,2.7992097857647704e-19
2170,1.5539994715634077e-17,5.5099624216443615e-17
2171,4.5090138651374486e-13,3.267460189142373e-13
2172,1.4269911661981965e-14,4.8110751814729125e-14
2173,6.489345892674354e-14,2.339916256869606e-13
2174,4.2062597682374707e-17,9.647558471418256e-18
2175,1.46105008185115e-17,1.3042500768017704e-17
2176,1.395784772617527e-23,1.880596899315393e-23
2177,6.9887613115312636e-15,3.432112493762322e-15
2178,5.64942307436462e-14,3.598182842795947e-14
2179,2.17191122749291e-19,5.621944310429685e-19
2180,2.182455438484298e-15,1.1613161733691133e-15
2181,2.6416297742182494e-15,1.792796897487345e-15
2182,4.618784812001884e-14,3.088943541411125e-14
2183,4.119053751511714e-15,1.9758352585397556e-14
2184,3.05307302005753e-20,2.9718384649414466e-20
2185,3.290412995658839e-15,4.655082581345726e-15
2186,7.432369661390531e-16,1.7893434296156238e-15
2187,1.8158864491316958e-13,3.7814903037854575e-14
2188,3.823291804794442e-14,8.840972254177471e-15
2189,5.220359842215941e-16,1.0699025713259934e-15
2190,3.068329394485153e-16,4.700797048660676e-16
2191,6.503169034103949e-15,1.4230277102250766e-14
2192,1.1081658013349704e-15,5.509848695845094e-15
2193,2.1604174968243666e-16,1.974285672074313e-16
2194,5.162135155323935e-16,1.9126084582917584e-15
2195,8.493632941417637e-19,2.3876931580330794e-18
2196,6.897710681966797e-17,4.1669242268302177e-16
2197,6.426657308050208e-13,8.410917300097738e-13
2198,8.393198606346774e-17,1.0174315599423042e-16
2199,8.848072099511571e-16,8.025947638233108e-15
2200,2.039494553320021e-15,5.1535197497342046e-15
2201,7.065152666121714e-18,3.7242173753573625e-17
2202,3.9508021007692496e-18,3.3332965351067976e-17
2203,1.395209875319077e-17,1.6931637360042855e-17
2204,3.475604688076735e-15,1.4954083391423453e-14
2205,6.176526400882403e-16,3.8106043034864723e-16
2206,9.901574824060243e-16,3.598669324105633e-15
2207,2.0629366896333107e-18,1.5956927056543537e-18
2208,6.304877934505002e-15,1.5029508562773342e-14
2209,4.0224161889100845e-20,1.3520336537764534e-19
2210,6.6147417512940375e-15,3.600420809574192e-15
2211,4.0915083558351346e-16,1.0004299874239924e-15
2212,4.0463358207753637e-16,1.1083904667708493e-15
2213,1.3363526718353137e-15,1.1115245809801718e-15
2214,1.6113188717412928e-14,6.27166816802155e-14
2215,2.187462935499717e-14,1.3726616107660599e-14
2216,2.481664558687907e-15,3.6496168969501155e-15
2217,4.896139434049711e-19,8.332786511880891e-19
2218,5.1840467667495573e-17,5.0337553615664813e-17
2219,6.710650173709399e-14,6.651404121764006e-14
2220,1.959732839596038e-23,1.052204679185204e-22
2221,1.1838611839123562e-17,3.0236905609619673e-17
2222,7.678682464970706e-17,3.5096499811462576e-16
2223,2.863252802009006e-14,1.5125056120239756e-13
2224,2.5423489755861194e-19,3.8622551095499015e-19
2225,1.9376015181616145e-19,6.144700849312354e-19
2226,2.327961089677555e-16,1.6047078101598465e-15
2227,8.22548903485757e-21,4.62792741725955e-20
2228,1.4484857987009769e-12,2.5592856569129734e-12
2229,1.4008839436734545e-16,3.0384896231584154e-16
2230,5.813861141507915e-16,2.584339650141269e-15
2231,1.0348114688620906e-20,4.054100221736492e-20
2232,2.1148259306013932e-21,3.552268950198212e-21
2233,2.74900291966164e-17,1.4533949769453983e-17
2234,1.6384675487925094e-16,5.084337539670514e-16
2235,5.823288838313549e-19,8.264214612527306e-19
2236,3.8511671497558434e-18,2.6520832762647325e-18
2237,2.2817243386291644e-16,1.0454097767594357e-15
2238,2.455612896816733e-15,2.8460803852924617e-15
2239,1.4410605045165588e-14,7.045269131230975e-14
2240,8.097404292120382e-19,3.045840595549031e-18
2241,3.227149116524664e-17,4.329223980573036e-17
2242,1.134117931809993e-15,4.213465200425195e-15
2243,9.337276985451267e-17,2.45863488805301e-16
2244,4.553977230058902e-17,3.776924337443151e-16
2245,2.751735011193373e-16,5.13984964842305e-16
2246,4.552236211462641e-15,2.0600592383847268e-14
2247,3.419726382125535e-17,1.8045181569313934e-16
2248,2.0990692095126293e-15,2.5326190498553855e-15
2249,7.157420756892247e-13,3.450471449162428e-13
2250,2.0063973516820847e-15,5.474997543004375e-15
2251,2.3603334658742062e-17,9.403837334995003e-17
2252,1.6157995419217928e-16,2.843111465486911e-16
2253,2.8132139413233823e-15,1.508817470376071e-14
2254,5.366621329407967e-16,1.0085830681131417e-15
2255,1.4024863358723044e-16,6.043965840983509e-16
2256,2.8918486250936272e-15,7.255358595883534e-15
2257,8.091356153541412e-17,4.8813904828940626e-17
2258,4.396626761347687e-19,5.217293469012785e-19
2259,1.1685383066234163e-13,1.2293779104057545e-13
2260,1.9533328423100572e-17,9.980059566483441e-17
2261,8.222494090166918e-17,9.628401172201566e-16
2262,6.46748575588428e-13,3.582556222770082e-13
2263,1.0777234419580551e-17,3.511313971741381e-17
2264,3.348092130280118e-16,9.338986352320749e-16
2265,6.84986758896099e-19,4.028367346737616e-18
2266,2.9104008547658676e-14,1.240767565448819e-14
2267,8.729972252856847e-15,1.475988513963193e-14
2268,6.076009963706857e-15,3.174205596289776e-14
2269,7.237916910182317e-14,1.6067807805109654e-13
2270,1.4424327023662584e-16,2.8047707438048343e-16
2271,4.8442705941352674e-18,8.399438275200655e-18
2272,1.2964319556073473e-15,3.3188930383136095e-15
2273,2.1853530459949128e-21,8.811507709782967e-21
2274,1.9841480550827166e-16,1.860159241102828e-16
2275,3.5176431640004833e-16,1.2867281718058042e-15
2276,2.895879664682241e-14,5.1441010026880884e-14
2277,2.653264001819634e-15,1.3573355081949662e-15
2278,1.1026950109981343e-12,3.339185344349412e-13
2279,9.108625789026596e-20,2.4752107138591297e-19
2280,3.876656788833149e-15,6.398383376561307e-15
2281,2.1740519643848855e-18,4.713311021466976e-18
2282,6.225343813998226e-20,1.8110046741109428e-19
2283,1.0720495874779638e-16,3.284578875754851e-16
2284,4.4150074916949026e-14,1.2875790075985283e-13
2285,2.222142288646625e-17,1.3211198132993812e-17
2286,2.316775369384997e-12,1.2009484610387016e-12
2287,2.0729625917169423e-15,8.683267681019105e-15
2288,4.726198371541985e-13,8.086048499055221e-13
2289,3.207670244084897e-15,2.0707694248758192e-14
2290,1.1635389614848848e-18,6.729212154196026e-19
2291,6.88443387401426e-18,1.47605834112261e-17
2292,9.957680397491818e-17,3.9999168703677245e-16
2293,6.016092436563095e-12,3.810611932133358e-12
2294,1.5545327390309318e-15,7.753870831898388e-15
2295,1.2790298108837997e-14,1.2655561455668206e-13
2296,1.660889554038707e-20,1.097594229432729e-20
2297,5.870860614825047e-13,1.6444290307792322e-12
2298,3.1461061848905937e-15,2.5891430601268323e-14
2299,2.520067672252124e-16,1.5135980126916515e-16
2300,7.250881698556087e-18,1.915382634479931e-17
2301,1.696954431294044e-14,7.037674806049472e-14
2302,1.848198381946017e-14,2.3621175831512413e-14
2303,3.9625100982785366e-14,4.318396659878361e-14
2304,1.4497878643299494e-14,3.478795945207861e-14
2305,3.2092869375072318e-15,6.024030622235419e-16
2306,1.1867042888365978e-13,4.178865616330468e-13
2307,3.191607752391912e-14,1.3716570440908496e-14
2308,6.743013836370934e-19,9.620035183242795e-19
2309,2.7540793550501145e-16,1.8266612856775965e-16
2310,7.145902949419355e-15,2.363399932498953e-15
2311,1.0921860552867242e-13,1.827045389028098e-14
2312,3.7212812574742004e-14,3.1483205922658864e-14
2313,6.357476986469366e-15,7.332300915260163e-15
2314,3.504247483218457e-15,3.4350801745436015e-15
2315,9.274262462118884e-16,2.4902961477687055e-15
2316,8.27580739705709e-16,6.641890894204763e-16
2317,5.937481340544334e-15,5.006793509248812e-15
2318,2.3958177068816044e-14,6.571032507456032e-14
2319,7.45159748495589e-14,1.9137753730407258e-13
2320,1.8417450916509175e-15,1.761514303930056e-15
2321,1.6295118633656866e-18,4.77866927602417e-18
2322,1.6016142686009344e-19,6.001817692358714e-20
2323,3.3615319016656726e-16,3.78618917926679e-16
2324,6.455402446916554e-17,3.558353062194049e-17
2325,3.597652029672823e-15,1.268821474185234e-14
2326,1.0357340723129408e-15,3.9338797167227144e-15
2327,3.143938683176483e-22,1.6582989632247697e-21
2328,2.9983205787295972e-18,4.2792339247441725e-18
2329,8.292433666718686e-22,5.993084925390656e-21
2330,4.6926455980158226e-15,2.1518521251340602e-14
2331,6.6604033572552874e-18,6.251428960105895e-17
2332,3.913242276772716e-14,1.541993838556921e-13
2333,1.0080993844907243e-16,8.252803659233463e-16
2334,2.897715824450642e-17,1.7421161572851865e-16
2335,5.029713073929903e-16,4.561166274082671e-16
2336,1.4312627518229766e-13,1.1790608864959285e-13
2337,1.5123075425005843e-20,2.7870483176428946e-20
2338,1.4522492451224562e-17,9.467665460193076e-18
2339,2.0960389085215756e-18,3.1319484379011527e-18
2340,4.4516827041080966e-14,3.13896821443912e-14
2341,4.176222361165801e-15,2.2287863080000967e-15
2342,5.380759026574231e-14,2.8013811930148336e-14
2343,2.660566819891978e-18,1.0101492534379039e-17
2344,3.880799316687378e-19,8.899230937606891e-19
2345,1.3399453724696489e-13,3.0552443564034135e-14
2346,3.2437218486127116e-12,3.8566743514638775e-12
2347,3.480433609006064e-19,8.275280916842347e-19
2348,9.777023851653545e-14,1.406439064778109e-13
2349,1.1913048147586492e-19,1.1429555356933388e-18
2350,6.440967669850607e-20,4.235380116973877e-19
2351,4.976892113503281e-18,4.3808198794090916e-17
2352,1.130528691619783e-19,3.176832747049114e-20
2353,5.987490628547287e-16,3.1910190509964763e-16
2354,5.61456990795073e-14,2.075874832164939e-14
2355,9.060166812927016e-18,2.3460435733452644e-18
2356,3.897760442210861e-14,3.0830354733744487e-14
2357,1.7772880178015343e-19,3.749425453736761e-19
2358,1.1009499499658761e-14,1.2546178662444009e-14
2359,3.1294156745886627e-17,2.305946791656837e-17
2360,7.349912001948348e-17,4.176668898167575e-16
2361,1.442987272077512e-14,2.5445617504939697e-14
2362,3.449715871930084e-13,1.208260672284065e-12
2363,6.633236510841964e-18,1.6166822242918669e-18
2364,1.857973388189836e-15,4.736904624915708e-15
2365,6.705845954315154e-15,1.7522092358773816e-14
2366,1.8686789165962377e-18,1.4869796533617977e-18
2367,1.178130100524622e-16,2.0513829643985444e-16
2368,3.22530509356742e-14,2.0048012591120398e-13
2369,7.356949493267949e-21,3.615900353726963e-21
2370,1.3572592151611258e-13,9.981373872857226e-14
2371,4.2639663844959145e-18,2.614894340006195e-18
2372,3.2707154812419527e-15,3.641533316507536e-15
2373,2.3483306943154324e-19,4.900643083623128e-19
2374,3.017957390791936e-15,4.8526947872628076e-15
2375,6.119089158626129e-16,1.5527993456993753e-16
2376,4.330476523744915e-18,1.2518164186972089e-18
2377,1.2622582688084843e-14,1.933207011769974e-14
2378,3.5701656294628617e-13,5.183232532017902e-13
2379,5.2277877352220073e-14,1.2690561214191688e-13
2380,1.1128160220452441e-15,1.825368959136901e-15
2381,2.0075578281809735e-19,1.4424752828718391e-18
2382,9.286908032438537e-20,1.4734057324016947e-19
2383,1.7719667273129825e-13,1.2745559229748536e-13
2384,1.3158801153330747e-13,1.1619423688119676e-13
2385,1.166122105597994e-13,7.425987721349166e-14
2386,3.039555903195207e-19,1.4998249776813933e-19
2387,1.0795839458397738e-15,6.094175315037822e-16
2388,3.961352931341031e-16,1.6936771271997235e-15
2389,3.805431352877921e-14,9.87003074909539e-14
2390,1.520710519381924e-13,5.885016216536616e-13
2391,9.867625171455579e-14,1.541319029217592e-13
2392,1.0873937216682796e-16,1.5102291531523839e-16
2393,2.1825367539223826e-13,2.1639273390487786e-13
2394,3.3179605081408285e-21,9.486695939866101e-21
2395,1.8631244212076287e-17,1.0587496254248656e-17
2396,1.9558839271402336e-14,1.3267548678359429e-14
2397,3.5202666822155804e-16,3.22039429386552e-16
2398,1.0326276882337575e-14,5.896043199403985e-14
2399,2.349402802586637e-17,4.685841586013218e-17
2400,1.1681368256740245e-17,4.0036326758658764e-17
2401,6.885511086185994e-13,4.81020887578398e-13
2402,3.097753952200847e-17,2.8918954147290555e-17
2403,5.583607997269431e-20,1.3178815971962608e-19
2404,6.012196439021547e-16,5.426763696543294e-16
2405,8.578841247735098e-15,2.5929928907744356e-15
2406,1.998155551635451e-15,1.5672423865464892e-15
2407,4.623015301121898e-18,3.6232915534091076e-17
2408,2.858691621568343e-14,1.810725432668852e-14
2409,3.4288356471789437e-18,1.2419625564111179e-17
2410,8.896673944534292e-16,2.6807108924127547e-15
2411,1.164530393062508e-15,3.7854685263626545e-16
2412,1.2618262412911975e-17,5.298610637194676e-17
2413,9.48172021494751e-17,4.116073222656414e-16
2414,1.8074024223626355e-16,1.794893696258705e-15
2415,1.6727002788718637e-16,1.7697550279698167e-15
2416,4.9235949403921473e-17,3.0151057574489634e-17
2417,2.878323395967007e-15,9.946406808029681e-16
2418,9.32627238867113e-22,1.8959973246759455e-21
2419,1.0262037257730497e-23,1.4031126609615563e-22
2420,4.9655343436158584e-15,1.2006130341972929e-14
2421,1.0718182953782977e-16,2.6034799527895733e-16
2422,2.5615656808489254e-13,2.575293126796177e-13
2423,3.5887792435969386e-12,4.368061363449693e-12
2424,6.412885545093774e-15,1.2681469598539362e-14
2425,3.926763931025904e-13,4.981962549533332e-13
2426,1.044525327309357e-19,2.8701641409622476e-20
2427,1.6957597335239243e-16,3.518662689829576e-17
2428,2.433265709124275e-13,6.75277115513948e-13
2429,3.0998162030318625e-20,2.14115973758319e-19
